FAC_CODE,FACULTY,CRN,COURSE,COURSETITLE,CRNTITLE,SECTION,CREDITS,SCHEDULETYPE,DAY,CTIME,CAMPUS,BLDG,ROOM,SECTION_CAMPUS,INSTNAME,CAPACITY,ATTRIBUTE_CODE,COURSE_ATTRIBUTE,STATUS,COLL_REST,MAJOR_REST,COURSE_LEVEL
10,Health Sciences,11447,NUTR319,Meal and Diet Planning,Meal and Diet Planning,1,3,Lab,Monday,1401 - 1600,Beirut,HRIR,NUTR Lab,Beirut,Dima  Kraydeyeh,25,1002-Y2COR,Nutrition & Dietetics - Second Year - Core Courses,Closed,"Include:, Health Sciences",,Undergraduate
10,Health Sciences,11448,NUTR313,Food Chemistry,Food Chemistry,1,3,Lab,Tuesday,1401 - 1600,Beirut,HRIR,Pharmaceutical Chemistry Lab,Beirut,Salma Nabih Khazaal,25,1002-Y2COR,Nutrition & Dietetics - Second Year - Core Courses,Closed,"Include:, Health Sciences",,Undergraduate
10,Health Sciences,10801,HESC301,Psychosocial Aspect of Health and illness,Psychosocial Aspect of Health and illness,2,2,Lecture,Tuesday,1201 - 1400,Beirut,HRIR,Groung Floor - القاعة الشمالية,Beirut,Mohamad Ahmad Daaboul,100,1002-Y2COR,Nutrition & Dietetics - Second Year - Core Courses,10,Exclude:,,Undergraduate
10,Health Sciences,11449,NUTR322,Assessment of Nutritional Status,Assessment of Nutritional Status,1,3,Lab,Thursday,0801 - 1000,Beirut,HRIR,NUTR Lab,Beirut,Najwa Kamal Anouti,25,1002-Y2COR,Nutrition & Dietetics - Second Year - Core Courses,Closed,"Include:, Health Sciences",,Undergraduate
10,Health Sciences,11449,NUTR322,Assessment of Nutritional Status,Assessment of Nutritional Status,1,3,Lab,Thursday,0801 - 1000,Beirut,HRIR,NUTR Lab,Beirut,Hana Ahmad Refaat Tannir,25,1002-Y2COR,Nutrition & Dietetics - Second Year - Core Courses,Closed,"Include:, Health Sciences",,Undergraduate
10,Health Sciences,11447,NUTR319,Meal and Diet Planning,Meal and Diet Planning,1,3,Lecture,Thursday,1001 - 1200,Beirut,HRIR,H611,Beirut,Najwa Kamal Anouti,25,1002-Y2COR,Nutrition & Dietetics - Second Year - Core Courses,Closed,"Include:, Health Sciences",,Undergraduate
10,Health Sciences,11447,NUTR319,Meal and Diet Planning,Meal and Diet Planning,1,3,Lecture,Thursday,1001 - 1200,Beirut,HRIR,H611,Beirut,Dima  Kraydeyeh,25,1002-Y2COR,Nutrition & Dietetics - Second Year - Core Courses,Closed,"Include:, Health Sciences",,Undergraduate
10,Health Sciences,11446,NUTR315,Human Nutrition & Metabolism,Human Nutrition & Metabolism,1,3,Lecture,Tuesday,0831 - 1000,Beirut,HRIR,H611,Beirut,Hana Ahmad Refaat Tannir,25,1002-Y2COR,Nutrition & Dietetics - Second Year - Core Courses,Closed,,,Undergraduate
10,Health Sciences,11449,NUTR322,Assessment of Nutritional Status,Assessment of Nutritional Status,1,3,Lecture,Monday,1201 - 1400,Beirut,HRIR,H611,Beirut,Leila  Itani,25,1002-Y2COR,Nutrition & Dietetics - Second Year - Core Courses,Closed,"Include:, Health Sciences",,Undergraduate
10,Health Sciences,11448,NUTR313,Food Chemistry,Food Chemistry,1,3,Lab,Tuesday,1401 - 1600,Beirut,HRIR,Pharmaceutical Chemistry Lab,Beirut,Farah Mostafa Joujou,25,1002-Y2COR,Nutrition & Dietetics - Second Year - Core Courses,Closed,"Include:, Health Sciences",,Undergraduate
10,Health Sciences,10587,HESC301,Psychosocial Aspect of Health and illness,Psychosocial Aspect of Health and illness,1,2,Lecture,Tuesday,1001 - 1200,Beirut,HRIR,HB2,Beirut,Mohamad Ahmad Daaboul,100,1002-Y2COR,Nutrition & Dietetics - Second Year - Core Courses,2,Exclude:,,Undergraduate
10,Health Sciences,11446,NUTR315,Human Nutrition & Metabolism,Human Nutrition & Metabolism,1,3,Lecture,Monday,1001 - 1130,Beirut,HRIR,H611,Beirut,Hana Ahmad Refaat Tannir,25,1002-Y2COR,Nutrition & Dietetics - Second Year - Core Courses,Closed,,,Undergraduate
10,Health Sciences,11448,NUTR313,Food Chemistry,Food Chemistry,1,3,Lecture,Friday,0801 - 1000,Beirut,HRIR,H614,Beirut,Nada  Al DARRA,25,1002-Y2COR,Nutrition & Dietetics - Second Year - Core Courses,Closed,"Include:, Health Sciences",,Undergraduate
10,Health Sciences,11445,NUTR422,Dietary Analysis Simualtions,Dietary Analysis Simualtions,1,2,Lab,Monday,0801 - 1000,Beirut,HRIR,NUTR Lab,Beirut,Najwa Kamal Anouti,30,1002-Y2ELC,Nutrition & Dietetics - Second Year - Elective Courses,15,"Include:, Health Sciences",,Undergraduate
10,Health Sciences,11445,NUTR422,Dietary Analysis Simualtions,Dietary Analysis Simualtions,1,2,Lab,Thursday,1201 - 1400,Beirut,HRIR,NUTR Lab,Beirut,Leila  Itani,30,1002-Y2ELC,Nutrition & Dietetics - Second Year - Elective Courses,15,"Include:, Health Sciences",,Undergraduate
10,Health Sciences,11445,NUTR422,Dietary Analysis Simualtions,Dietary Analysis Simualtions,1,2,Lab,Monday,0801 - 1000,Beirut,HRIR,NUTR Lab,Beirut,Leila  Itani,30,1002-Y2ELC,Nutrition & Dietetics - Second Year - Elective Courses,15,"Include:, Health Sciences",,Undergraduate
10,Health Sciences,11445,NUTR422,Dietary Analysis Simualtions,Dietary Analysis Simualtions,1,2,Lab,Thursday,1201 - 1400,Beirut,HRIR,NUTR Lab,Beirut,Najwa Kamal Anouti,30,1002-Y2ELC,Nutrition & Dietetics - Second Year - Elective Courses,15,"Include:, Health Sciences",,Undergraduate
10,Health Sciences,11451,NUTR417,Food Service Management,Food Service Management,1,3,Lab,Friday,1001 - 1200,Beirut,HRIR,H614,Beirut,Najwa Kamal Anouti,25,1002-Y3COR,Nutrition & Dietetics - Third Year - Core Courses,7,"Include:, Health Sciences",,Undergraduate
10,Health Sciences,11486,NUTR409,Therapeutic Nutrition II,Therapeutic Nutrition II,1,3,Lecture,Thursday,1001 - 1200,Beirut,HRIR,NUTR Lab,Beirut,Hana Ahmad Refaat Tannir,25,1002-Y3COR,Nutrition & Dietetics - Third Year - Core Courses,2,"Include:, Health Sciences",,Undergraduate
10,Health Sciences,11452,NUTR413,Food Safety and Hygiene,Food Safety and Hygiene,1,3,Lab,Tuesday,1201 - 1400,Beirut,HRIR,NUTR Lab,Beirut,Nada  Al DARRA,25,1002-Y3COR,Nutrition & Dietetics - Third Year - Core Courses,4,"Include:, Health Sciences",,Undergraduate
10,Health Sciences,11450,NUTR411,Sports Nutrition,Sports Nutrition,1,3,Lecture,Monday,1001 - 1130,Beirut,HRIR,H614,Beirut,Dima  Kraydeyeh,25,1002-Y3COR,Nutrition & Dietetics - Third Year - Core Courses,6,"Include:, Health Sciences",,Undergraduate
10,Health Sciences,11481,NUTR317,Malnutrition & Nutrition Intervention,Malnutrition & Nutrition Intervention,1,3,Lecture,Wednesday,0831 - 1000,Beirut,HRIR,H614,Beirut,Leila  Itani,25,1002-Y3COR,Nutrition & Dietetics - Third Year - Core Courses,5,"Include:, Health Sciences",,Undergraduate
10,Health Sciences,11452,NUTR413,Food Safety and Hygiene,Food Safety and Hygiene,1,3,Lecture,Wednesday,1001 - 1200,Beirut,HRIR,H614,Beirut,Nada  Al DARRA,25,1002-Y3COR,Nutrition & Dietetics - Third Year - Core Courses,4,"Include:, Health Sciences",,Undergraduate
10,Health Sciences,11450,NUTR411,Sports Nutrition,Sports Nutrition,1,3,Lecture,Tuesday,0831 - 1000,Beirut,HRIR,H614,Beirut,Dima  Kraydeyeh,25,1002-Y3COR,Nutrition & Dietetics - Third Year - Core Courses,6,"Include:, Health Sciences",,Undergraduate
10,Health Sciences,11481,NUTR317,Malnutrition & Nutrition Intervention,Malnutrition & Nutrition Intervention,1,3,Lecture,Thursday,0831 - 1000,Beirut,HRIR,H614,Beirut,Leila  Itani,25,1002-Y3COR,Nutrition & Dietetics - Third Year - Core Courses,5,"Include:, Health Sciences",,Undergraduate
10,Health Sciences,11451,NUTR417,Food Service Management,Food Service Management,1,3,Lab,Friday,1001 - 1200,Beirut,HRIR,H614,Beirut,Hana Ahmad Refaat Tannir,25,1002-Y3COR,Nutrition & Dietetics - Third Year - Core Courses,7,"Include:, Health Sciences",,Undergraduate
10,Health Sciences,11451,NUTR417,Food Service Management,Food Service Management,1,3,Lecture,Monday,1401 - 1600,Beirut,HRIR,H611,Beirut,Hana Ahmad Refaat Tannir,25,1002-Y3COR,Nutrition & Dietetics - Third Year - Core Courses,7,"Include:, Health Sciences",,Undergraduate
10,Health Sciences,11452,NUTR413,Food Safety and Hygiene,Food Safety and Hygiene,1,3,Lab,Tuesday,1201 - 1400,Beirut,HRIR,NUTR Lab,Beirut,Najwa Kamal Anouti,25,1002-Y3COR,Nutrition & Dietetics - Third Year - Core Courses,4,"Include:, Health Sciences",,Undergraduate
10,Health Sciences,11482,NUTR415,Nutrition and Non-Communicable Diseases,Nutrition and Non-Communicable Diseases,1,2,Lecture,Wednesday,1201 - 1400,Beirut,HRIR,H614,Beirut,Dima  Kraydeyeh,25,1002-Y3COR,Nutrition & Dietetics - Third Year - Core Courses,9,"Include:, Health Sciences",,Undergraduate
10,Health Sciences,11486,NUTR409,Therapeutic Nutrition II,Therapeutic Nutrition II,1,3,Lab,Monday,1201 - 1400,Beirut,HRIR,NUTR Lab,Beirut,Dima  Kraydeyeh,25,1002-Y3COR,Nutrition & Dietetics - Third Year - Core Courses,2,"Include:, Health Sciences",,Undergraduate
10,Health Sciences,11452,NUTR413,Food Safety and Hygiene,Food Safety and Hygiene,1,3,Lecture,Wednesday,1001 - 1200,Beirut,HRIR,H614,Beirut,Najwa Kamal Anouti,25,1002-Y3COR,Nutrition & Dietetics - Third Year - Core Courses,4,"Include:, Health Sciences",,Undergraduate
10,Health Sciences,11445,NUTR422,Dietary Analysis Simualtions,Dietary Analysis Simualtions,1,2,Lab,Thursday,1201 - 1400,Beirut,HRIR,NUTR Lab,Beirut,Najwa Kamal Anouti,30,1002-Y3ELC,Nutrition & Dietetics - Third Year - Elective Courses,15,"Include:, Health Sciences",,Undergraduate
10,Health Sciences,11445,NUTR422,Dietary Analysis Simualtions,Dietary Analysis Simualtions,1,2,Lab,Monday,0801 - 1000,Beirut,HRIR,NUTR Lab,Beirut,Najwa Kamal Anouti,30,1002-Y3ELC,Nutrition & Dietetics - Third Year - Elective Courses,15,"Include:, Health Sciences",,Undergraduate
10,Health Sciences,11445,NUTR422,Dietary Analysis Simualtions,Dietary Analysis Simualtions,1,2,Lab,Monday,0801 - 1000,Beirut,HRIR,NUTR Lab,Beirut,Leila  Itani,30,1002-Y3ELC,Nutrition & Dietetics - Third Year - Elective Courses,15,"Include:, Health Sciences",,Undergraduate
10,Health Sciences,11445,NUTR422,Dietary Analysis Simualtions,Dietary Analysis Simualtions,1,2,Lab,Thursday,1201 - 1400,Beirut,HRIR,NUTR Lab,Beirut,Leila  Itani,30,1002-Y3ELC,Nutrition & Dietetics - Third Year - Elective Courses,15,"Include:, Health Sciences",,Undergraduate
10,Health Sciences,10704,ANAT203,Anatomy I,Anatomy I,1,3,Lecture,Wednesday,0831 - 1000,Beirut,HRIR,HB1 - Jamil Rawwas,Beirut,Elsayed Aly Mohammed Metwally,100,1003-Y1COR,Physical Therapy - First Year - Core Courses,Closed,"Include:, Health Sciences",,Undergraduate
10,Health Sciences,10708,ANAT205,Anatomy1 Lab,Anatomy1 Lab,3,1,Lab,Thursday,1401 - 1700,Beirut,HRIR,Anat.Lab,Beirut,Khalil Ibrahim Takkoush,17,1003-Y1COR,Physical Therapy - First Year - Core Courses,Closed,"Include:, Health Sciences",,Undergraduate
10,Health Sciences,10707,ANAT205,Anatomy1 Lab,Anatomy1 Lab,2,1,Lab,Wednesday,1401 - 1700,Beirut,HRIR,Anat.Lab,Beirut,Khalil Ibrahim Takkoush,36,1003-Y1COR,Physical Therapy - First Year - Core Courses,Closed,"Include:, Health Sciences",,Undergraduate
10,Health Sciences,10708,ANAT205,Anatomy1 Lab,Anatomy1 Lab,3,1,Lab,Thursday,1401 - 1700,Beirut,HRIR,Anat.Lab,Beirut,Rida Ibrahim El Said,17,1003-Y1COR,Physical Therapy - First Year - Core Courses,Closed,"Include:, Health Sciences",,Undergraduate
10,Health Sciences,10707,ANAT205,Anatomy1 Lab,Anatomy1 Lab,2,1,Lab,Wednesday,1401 - 1700,Beirut,HRIR,Anat.Lab,Beirut,Rida Ibrahim El Said,36,1003-Y1COR,Physical Therapy - First Year - Core Courses,Closed,"Include:, Health Sciences",,Undergraduate
10,Health Sciences,10707,ANAT205,Anatomy1 Lab,Anatomy1 Lab,2,1,Lab,Wednesday,1401 - 1700,Beirut,HRIR,Anat.Lab,Beirut,Khalil Ibrahim Maatouk,36,1003-Y1COR,Physical Therapy - First Year - Core Courses,Closed,"Include:, Health Sciences",,Undergraduate
10,Health Sciences,10706,ANAT205,Anatomy1 Lab,Anatomy1 Lab,1,1,Lab,Monday,1401 - 1700,Beirut,HRIR,Anat.Lab,Beirut,Rida Ibrahim El Said,35,1003-Y1COR,Physical Therapy - First Year - Core Courses,1,"Include:, Health Sciences",,Undergraduate
10,Health Sciences,10706,ANAT205,Anatomy1 Lab,Anatomy1 Lab,1,1,Lab,Monday,1401 - 1700,Beirut,HRIR,Anat.Lab,Beirut,Aya Zakaria Misto,35,1003-Y1COR,Physical Therapy - First Year - Core Courses,1,"Include:, Health Sciences",,Undergraduate
10,Health Sciences,10708,ANAT205,Anatomy1 Lab,Anatomy1 Lab,3,1,Lab,Thursday,1401 - 1700,Beirut,HRIR,Anat.Lab,Beirut,Khalil Ibrahim Maatouk,17,1003-Y1COR,Physical Therapy - First Year - Core Courses,Closed,"Include:, Health Sciences",,Undergraduate
10,Health Sciences,10706,ANAT205,Anatomy1 Lab,Anatomy1 Lab,1,1,Lab,Monday,1401 - 1700,Beirut,HRIR,Anat.Lab,Beirut,Wael Mostafa Zaabout,35,1003-Y1COR,Physical Therapy - First Year - Core Courses,1,"Include:, Health Sciences",,Undergraduate
10,Health Sciences,11576,PHTH211,Ethics and Professionalism in Physical Therapy,Ethics and Professionalism in Physical Therapy,1,3,Lecture,Wednesday,1201 - 1330,Beirut,HRIR,HB1 - Jamil Rawwas,Beirut,Hussein  Abu Yassin,100,1003-Y1COR,Physical Therapy - First Year - Core Courses,Closed,"Include:, Health Sciences",,Undergraduate
10,Health Sciences,10708,ANAT205,Anatomy1 Lab,Anatomy1 Lab,3,1,Lab,Thursday,1401 - 1700,Beirut,HRIR,Anat.Lab,Beirut,Aya Zakaria Misto,17,1003-Y1COR,Physical Therapy - First Year - Core Courses,Closed,"Include:, Health Sciences",,Undergraduate
10,Health Sciences,10711,BCHM215L,Biochemistry Lab,Biochemistry Lab,5,0,Lab,Thursday,1001 - 1200,Beirut,HRIR,Biochemistry Lab,Beirut,Rawan Jamil Zeidan,25,1003-Y1COR,Physical Therapy - First Year - Core Courses,Closed,"Include:, Health Sciences",,Undergraduate
10,Health Sciences,10713,BCHM215L,Biochemistry Lab,Biochemistry Lab,7,0,Lab,Thursday,1401 - 1600,Beirut,HRIR,Biochemistry Lab,Beirut,Diana Ahmad Houhou,25,1003-Y1COR,Physical Therapy - First Year - Core Courses,Closed,"Include:, Health Sciences",,Undergraduate
10,Health Sciences,10697,BCHM215,Biochemistry,Biochemistry,2,3,Lecture,Monday,0801 - 1000,Beirut,HRIR,Groung Floor - القاعة الشمالية,Beirut,Nada  Al DARRA,100,1003-Y1COR,Physical Therapy - First Year - Core Courses,Closed,"Include:, Health Sciences, Science",,Undergraduate
10,Health Sciences,10709,ANAT205,Anatomy1 Lab,Anatomy1 Lab,4,1,Lab,Friday,1401 - 1700,Beirut,HRIR,Anat.Lab,Beirut,Rida Ibrahim El Said,17,1003-Y1COR,Physical Therapy - First Year - Core Courses,Closed,"Include:, Health Sciences",,Undergraduate
10,Health Sciences,10706,ANAT205,Anatomy1 Lab,Anatomy1 Lab,1,1,Lab,Monday,1401 - 1700,Beirut,HRIR,Anat.Lab,Beirut,Khalil Ibrahim Takkoush,35,1003-Y1COR,Physical Therapy - First Year - Core Courses,1,"Include:, Health Sciences",,Undergraduate
10,Health Sciences,10708,ANAT205,Anatomy1 Lab,Anatomy1 Lab,3,1,Lab,Thursday,1401 - 1700,Beirut,HRIR,Anat.Lab,Beirut,Wael Mostafa Zaabout,17,1003-Y1COR,Physical Therapy - First Year - Core Courses,Closed,"Include:, Health Sciences",,Undergraduate
10,Health Sciences,10710,BCHM215L,Biochemistry Lab,Biochemistry Lab,4,0,Lab,Thursday,0801 - 1000,Beirut,HRIR,Biochemistry Lab,Beirut,Diana Ahmad Houhou,25,1003-Y1COR,Physical Therapy - First Year - Core Courses,1,"Include:, Health Sciences",,Undergraduate
10,Health Sciences,10713,BCHM215L,Biochemistry Lab,Biochemistry Lab,7,0,Lab,Thursday,1401 - 1600,Beirut,HRIR,Biochemistry Lab,Beirut,Rawan Jamil Zeidan,25,1003-Y1COR,Physical Therapy - First Year - Core Courses,Closed,"Include:, Health Sciences",,Undergraduate
10,Health Sciences,10705,PHYL205,Physiology,Physiology,1,2,Lecture,Tuesday,0801 - 1000,Beirut,HRIR,Groung Floor - القاعة الشمالية,Beirut,Salim Zakareya Moussa,100,1003-Y1COR,Physical Therapy - First Year - Core Courses,Closed,"Include:, Health Sciences",,Undergraduate
10,Health Sciences,10709,ANAT205,Anatomy1 Lab,Anatomy1 Lab,4,1,Lab,Friday,1401 - 1700,Beirut,HRIR,Anat.Lab,Beirut,Khalil Ibrahim Takkoush,17,1003-Y1COR,Physical Therapy - First Year - Core Courses,Closed,"Include:, Health Sciences",,Undergraduate
10,Health Sciences,10709,ANAT205,Anatomy1 Lab,Anatomy1 Lab,4,1,Lab,Friday,1401 - 1700,Beirut,HRIR,Anat.Lab,Beirut,Khalil Ibrahim Maatouk,17,1003-Y1COR,Physical Therapy - First Year - Core Courses,Closed,"Include:, Health Sciences",,Undergraduate
10,Health Sciences,10712,BCHM215L,Biochemistry Lab,Biochemistry Lab,6,0,Lab,Thursday,1201 - 1400,Beirut,HRIR,Biochemistry Lab,Beirut,Diana Ahmad Houhou,25,1003-Y1COR,Physical Therapy - First Year - Core Courses,Closed,"Include:, Health Sciences",,Undergraduate
10,Health Sciences,10706,ANAT205,Anatomy1 Lab,Anatomy1 Lab,1,1,Lab,Monday,1401 - 1700,Beirut,HRIR,Anat.Lab,Beirut,Khalil Ibrahim Maatouk,35,1003-Y1COR,Physical Therapy - First Year - Core Courses,1,"Include:, Health Sciences",,Undergraduate
10,Health Sciences,10707,ANAT205,Anatomy1 Lab,Anatomy1 Lab,2,1,Lab,Wednesday,1401 - 1700,Beirut,HRIR,Anat.Lab,Beirut,Aya Zakaria Misto,36,1003-Y1COR,Physical Therapy - First Year - Core Courses,Closed,"Include:, Health Sciences",,Undergraduate
10,Health Sciences,10707,ANAT205,Anatomy1 Lab,Anatomy1 Lab,2,1,Lab,Wednesday,1401 - 1700,Beirut,HRIR,Anat.Lab,Beirut,Wael Mostafa Zaabout,36,1003-Y1COR,Physical Therapy - First Year - Core Courses,Closed,"Include:, Health Sciences",,Undergraduate
10,Health Sciences,10709,ANAT205,Anatomy1 Lab,Anatomy1 Lab,4,1,Lab,Friday,1401 - 1700,Beirut,HRIR,Anat.Lab,Beirut,Wael Mostafa Zaabout,17,1003-Y1COR,Physical Therapy - First Year - Core Courses,Closed,"Include:, Health Sciences",,Undergraduate
10,Health Sciences,10712,BCHM215L,Biochemistry Lab,Biochemistry Lab,6,0,Lab,Thursday,1201 - 1400,Beirut,HRIR,Biochemistry Lab,Beirut,Rawan Jamil Zeidan,25,1003-Y1COR,Physical Therapy - First Year - Core Courses,Closed,"Include:, Health Sciences",,Undergraduate
10,Health Sciences,10703,PHTH213,Health Promotion and Wellness,Health Promotion and Wellness,1,2,Lecture,Monday,1001 - 1200,Beirut,HRIR,Groung Floor - القاعة الشمالية,Beirut,Ayman  El Khatib,100,1003-Y1COR,Physical Therapy - First Year - Core Courses,10,"Include:, Health Sciences",,Undergraduate
10,Health Sciences,10704,ANAT203,Anatomy I,Anatomy I,1,3,Lecture,Tuesday,1401 - 1530,Beirut,HRIR,قاعة المعارض B1,Beirut,Elsayed Aly Mohammed Metwally,100,1003-Y1COR,Physical Therapy - First Year - Core Courses,Closed,"Include:, Health Sciences",,Undergraduate
10,Health Sciences,10709,ANAT205,Anatomy1 Lab,Anatomy1 Lab,4,1,Lab,Friday,1401 - 1700,Beirut,HRIR,Anat.Lab,Beirut,Aya Zakaria Misto,17,1003-Y1COR,Physical Therapy - First Year - Core Courses,Closed,"Include:, Health Sciences",,Undergraduate
10,Health Sciences,10710,BCHM215L,Biochemistry Lab,Biochemistry Lab,4,0,Lab,Thursday,0801 - 1000,Beirut,HRIR,Biochemistry Lab,Beirut,Rawan Jamil Zeidan,25,1003-Y1COR,Physical Therapy - First Year - Core Courses,1,"Include:, Health Sciences",,Undergraduate
10,Health Sciences,10801,HESC301,Psychosocial Aspect of Health and illness,Psychosocial Aspect of Health and illness,2,2,Lecture,Tuesday,1201 - 1400,Beirut,HRIR,Groung Floor - القاعة الشمالية,Beirut,Mohamad Ahmad Daaboul,100,1003-Y1COR,Physical Therapy - First Year - Core Courses,10,Exclude:,,Undergraduate
10,Health Sciences,10711,BCHM215L,Biochemistry Lab,Biochemistry Lab,5,0,Lab,Thursday,1001 - 1200,Beirut,HRIR,Biochemistry Lab,Beirut,Diana Ahmad Houhou,25,1003-Y1COR,Physical Therapy - First Year - Core Courses,Closed,"Include:, Health Sciences",,Undergraduate
10,Health Sciences,10587,HESC301,Psychosocial Aspect of Health and illness,Psychosocial Aspect of Health and illness,1,2,Lecture,Tuesday,1001 - 1200,Beirut,HRIR,HB2,Beirut,Mohamad Ahmad Daaboul,100,1003-Y1COR,Physical Therapy - First Year - Core Courses,2,Exclude:,,Undergraduate
10,Health Sciences,11576,PHTH211,Ethics and Professionalism in Physical Therapy,Ethics and Professionalism in Physical Therapy,1,3,Lecture,Friday,1001 - 1130,Beirut,HRIR,Groung Floor - القاعة الشمالية,Beirut,Hussein  Abu Yassin,100,1003-Y1COR,Physical Therapy - First Year - Core Courses,Closed,"Include:, Health Sciences",,Undergraduate
10,Health Sciences,10719,PHTH227,Assessment in Physical Therapy Lab,Assessment in Physical Therapy Lab,2,1,Lab,Wednesday,1401 - 1700,Beirut,HRIR,PTOC,Beirut,Nadine Najib Kassem Assaad,32,1003-Y2COR,Physical Therapy - Second Year - Core Courses,Closed,"Include:, Health Sciences",,Undergraduate
10,Health Sciences,10718,PHTH227,Assessment in Physical Therapy Lab,Assessment in Physical Therapy Lab,1,1,Lab,Tuesday,1401 - 1700,Beirut,HRIR,PTOC,Beirut,Aseel Monzer El kawam,32,1003-Y2COR,Physical Therapy - Second Year - Core Courses,Closed,"Include:, Health Sciences",,Undergraduate
10,Health Sciences,10718,PHTH227,Assessment in Physical Therapy Lab,Assessment in Physical Therapy Lab,1,1,Lab,Tuesday,1401 - 1700,Beirut,HRIR,PTOC,Beirut,Nadine Najib Kassem Assaad,32,1003-Y2COR,Physical Therapy - Second Year - Core Courses,Closed,"Include:, Health Sciences",,Undergraduate
10,Health Sciences,10573,COMM201,Epidemiology and Biostatistics,Epidemiology and Biostatistics,2,3,Lecture,Wednesday,1101 - 1230,Beirut,HRIR,قاعة المعارض B1,Beirut,Rabih Kamal Damaj,123,1003-Y2COR,Physical Therapy - Second Year - Core Courses,6,"Include:, Health Sciences",,Undergraduate
